0.629226	2.93154	-0.395386
0.631472	2.93065	-0.39751
0.63371	2.92975	-0.399635
0.635941	2.92886	-0.401761
0.638164	2.92796	-0.403889
0.640379	2.92707	-0.406018
0.642586	2.92617	-0.408148
0.644786	2.92527	-0.410279
0.646979	2.92437	-0.412411
0.649164	2.92346	-0.414545
0.651342	2.92256	-0.41668
0.653512	2.92165	-0.418816
0.655676	2.92074	-0.420954
0.657832	2.91983	-0.423092
0.659981	2.91892	-0.425233
0.662123	2.91801	-0.427374
0.664258	2.91709	-0.429517
0.666386	2.91618	-0.431662
0.668507	2.91526	-0.433807
0.670621	2.91434	-0.435954
0.672729	2.91342	-0.438103
0.674829	2.9125	-0.440253
0.676923	2.91157	-0.442404
0.679011	2.91065	-0.444557
0.681092	2.90972	-0.446712
0.683166	2.90879	-0.448867
0.685234	2.90786	-0.451025
0.687295	2.90693	-0.453184
0.68935	2.90599	-0.455344
0.691398	2.90506	-0.457506
0.693441	2.90412	-0.459669
0.695477	2.90318	-0.461834
0.697507	2.90225	-0.464001
0.69953	2.9013	-0.466169
0.701548	2.90036	-0.468338
0.703559	2.89942	-0.470509
0.705564	2.89847	-0.472682
0.707564	2.89752	-0.474856
0.709557	2.89658	-0.477032
0.711545	2.89563	-0.47921
0.713526	2.89467	-0.481389
0.715502	2.89372	-0.48357
0.717472	2.89277	-0.485753
0.719437	2.89181	-0.487937
0.721395	2.89085	-0.490122
0.723348	2.88989	-0.49231
0.725295	2.88893	-0.494499
0.727237	2.88797	-0.49669
0.729173	2.88701	-0.498882
0.731103	2.88604	-0.501077
0.733029	2.88507	-0.503273
0.734948	2.8841	-0.50547
0.736862	2.88314	-0.50767
0.738771	2.88216	-0.509871
0.740675	2.88119	-0.512073
0.742573	2.88022	-0.514278
0.744466	2.87924	-0.516484
0.746354	2.87826	-0.518692
0.748236	2.87729	-0.520902
0.750113	2.87631	-0.523114
0.751986	2.87532	-0.525327
0.753853	2.87434	-0.527542
0.755715	2.87336	-0.529759
0.757572	2.87237	-0.531978
0.759424	2.87138	-0.534198
0.761271	2.8704	-0.536421
0.763113	2.86941	-0.538645
0.76495	2.86841	-0.540871
0.766782	2.86742	-0.543099
0.76861	2.86643	-0.545328
0.770432	2.86543	-0.54756
0.77225	2.86443	-0.549793
0.774063	2.86343	-0.552028
0.775871	2.86243	-0.554265
0.777675	2.86143	-0.556504
0.779474	2.86043	-0.558745
0.781268	2.85942	-0.560988
0.783058	2.85842	-0.563232
0.784843	2.85741	-0.565478
0.786624	2.8564	-0.567727
0.7884	2.85539	-0.569977
0.790172	2.85438	-0.572229
0.791939	2.85337	-0.574483
0.793701	2.85235	-0.576739
0.79546	2.85134	-0.578996
0.797214	2.85032	-0.581256
0.798963	2.8493	-0.583518
0.800708	2.84828	-0.585781
0.802449	2.84726	-0.588047
0.804186	2.84623	-0.590314
0.805918	2.84521	-0.592583
0.807646	2.84418	-0.594855
0.80937	2.84316	-0.597128
0.81109	2.84213	-0.599403
0.812805	2.8411	-0.60168
0.814517	2.84007	-0.603959
0.816224	2.83903	-0.60624
0.817927	2.838	-0.608523
0.819626	2.83696	-0.610808
0.821321	2.83593	-0.613095
0.823012	2.83489	-0.615384
0.824699	2.83385	-0.617675
0.826382	2.8328	-0.619968
0.828061	2.83176	-0.622263
0.829737	2.83072	-0.62456
0.831408	2.82967	-0.626859
0.833075	2.82862	-0.629159
0.834739	2.82758	-0.631462
0.836399	2.82653	-0.633767
0.838055	2.82547	-0.636074
0.839707	2.82442	-0.638383
0.841355	2.82337	-0.640694
0.843	2.82231	-0.643007
0.844641	2.82126	-0.645322
0.846278	2.8202	-0.647639
0.847911	2.81914	-0.649959
0.849541	2.81808	-0.65228
0.851167	2.81701	-0.654603
0.85279	2.81595	-0.656928
0.854409	2.81488	-0.659256
0.856024	2.81382	-0.661585
0.857636	2.81275	-0.663916
0.859244	2.81168	-0.66625
0.860848	2.81061	-0.668586
0.86245	2.80954	-0.670923
0.864047	2.80846	-0.673263
0.865642	2.80739	-0.675605
0.867232	2.80631	-0.677949
0.86882	2.80523	-0.680295
0.870404	2.80415	-0.682643
0.871984	2.80307	-0.684993
0.873561	2.80199	-0.687345
0.875135	2.80091	-0.689699
0.876705	2.79982	-0.692056
0.878273	2.79874	-0.694414
