# phi u uprime x y
0.0513148	0.974367	-0.498842	1.02496	0.0526417
0.0518194	0.974115	-0.498824	1.02519	0.0531726
0.052324	0.973863	-0.498806	1.02543	0.0537038
0.0528285	0.973612	-0.498788	1.02567	0.0542351
0.053333	0.97336	-0.49877	1.02591	0.0547667
0.0538375	0.973109	-0.498752	1.02615	0.0552985
0.0543419	0.972857	-0.498733	1.02638	0.0558305
0.0548462	0.972605	-0.498715	1.02662	0.0563628
0.0553506	0.972354	-0.498696	1.02686	0.0568952
0.0558548	0.972102	-0.498677	1.02709	0.0574279
0.0563591	0.971851	-0.498659	1.02733	0.0579608
0.0568633	0.9716	-0.49864	1.02757	0.0584939
0.0573675	0.971348	-0.49862	1.0278	0.0590272
0.0578716	0.971097	-0.498601	1.02804	0.0595608
0.0583757	0.970845	-0.498582	1.02828	0.0600946
0.0588797	0.970594	-0.498562	1.02851	0.0606285
0.0593837	0.970343	-0.498543	1.02875	0.0611628
0.0598877	0.970092	-0.498523	1.02898	0.0616972
0.0603916	0.96984	-0.498503	1.02922	0.0622318
0.0608955	0.969589	-0.498483	1.02945	0.0627667
0.0613994	0.969338	-0.498463	1.02969	0.0633018
0.0619032	0.969087	-0.498443	1.02992	0.0638371
0.062407	0.968836	-0.498422	1.03016	0.0643726
0.0629107	0.968585	-0.498402	1.03039	0.0649083
0.0634144	0.968334	-0.498381	1.03063	0.0654443
0.0639181	0.968083	-0.49836	1.03086	0.0659805
0.0644217	0.967832	-0.49834	1.03109	0.0665169
0.0649253	0.967581	-0.498319	1.03133	0.0670535
0.0654288	0.96733	-0.498297	1.03156	0.0675903
0.0659323	0.967079	-0.498276	1.03179	0.0681274
0.0664358	0.966828	-0.498255	1.03203	0.0686646
0.0669392	0.966577	-0.498233	1.03226	0.0692021
0.0674426	0.966326	-0.498212	1.03249	0.0697398
0.0679459	0.966076	-0.49819	1.03273	0.0702778
0.0684492	0.965825	-0.498168	1.03296	0.0708159
0.0689525	0.965574	-0.498146	1.03319	0.0713543
0.0694557	0.965324	-0.498124	1.03342	0.0718929
0.0699589	0.965073	-0.498102	1.03366	0.0724317
0.070462	0.964822	-0.49808	1.03389	0.0729707
0.0709651	0.964572	-0.498057	1.03412	0.0735099
0.0714682	0.964321	-0.498035	1.03435	0.0740494
0.0719712	0.964071	-0.498012	1.03458	0.074589
0.0724742	0.96382	-0.497989	1.03481	0.0751289
0.0729772	0.96357	-0.497966	1.03505	0.075669
0.0734801	0.963319	-0.497943	1.03528	0.0762094
0.0739829	0.963069	-0.49792	1.03551	0.0767499
0.0744858	0.962819	-0.497897	1.03574	0.0772907
0.0749886	0.962568	-0.497873	1.03597	0.0778317
0.0754913	0.962318	-0.49785	1.0362	0.0783729
0.075994	0.962068	-0.497826	1.03643	0.0789143
0.0764967	0.961817	-0.497802	1.03666	0.0794559
0.0769993	0.961567	-0.497778	1.03689	0.0799978
0.0775019	0.961317	-0.497754	1.03712	0.0805399
0.0780045	0.961067	-0.49773	1.03735	0.0810822
0.078507	0.960817	-0.497706	1.03758	0.0816247
0.0790095	0.960567	-0.497682	1.0378	0.0821674
0.0795119	0.960317	-0.497657	1.03803	0.0827104
0.0800143	0.960067	-0.497633	1.03826	0.0832535
0.0805166	0.959817	-0.497608	1.03849	0.0837969
0.081019	0.959567	-0.497583	1.03872	0.0843405
0.0815212	0.959317	-0.497558	1.03895	0.0848843
0.0820235	0.959067	-0.497533	1.03917	0.0854284
0.0825257	0.958817	-0.497508	1.0394	0.0859726
0.0830278	0.958567	-0.497482	1.03963	0.0865171
0.0835299	0.958317	-0.497457	1.03986	0.0870618
0.084032	0.958068	-0.497431	1.04008	0.0876067
0.0845341	0.957818	-0.497405	1.04031	0.0881518
0.0850361	0.957568	-0.49738	1.04054	0.0886972
0.085538	0.957319	-0.497354	1.04077	0.0892427
0.0860399	0.957069	-0.497328	1.04099	0.0897885
0.0865418	0.956819	-0.497301	1.04122	0.0903345
0.0870437	0.95657	-0.497275	1.04144	0.0908807
0.0875455	0.95632	-0.497249	1.04167	0.0914272
0.0880472	0.956071	-0.497222	1.0419	0.0919738
0.0885489	0.955821	-0.497195	1.04212	0.0925207
0.0890506	0.955572	-0.497168	1.04235	0.0930678
0.0895523	0.955323	-0.497142	1.04257	0.0936151
0.0900539	0.955073	-0.497114	1.0428	0.0941626
0.0905554	0.954824	-0.497087	1.04302	0.0947104
0.091057	0.954575	-0.49706	1.04325	0.0952583
0.0915584	0.954325	-0.497033	1.04347	0.0958065
0.0920599	0.954076	-0.497005	1.0437	0.0963549
0.0925613	0.953827	-0.496977	1.04392	0.0969035
0.0930627	0.953578	-0.49695	1.04414	0.0974523
0.093564	0.953329	-0.496922	1.04437	0.0980014
0.0940653	0.95308	-0.496894	1.04459	0.0985507
0.0945665	0.95283	-0.496866	1.04482	0.0991001
0.0950677	0.952581	-0.496837	1.04504	0.0996498
0.0955689	0.952332	-0.496809	1.04526	0.1002
0.09607	0.952083	-0.49678	1.04548	0.10075
0.0965711	0.951835	-0.496752	1.04571	0.1013
0.0970722	0.951586	-0.496723	1.04593	0.101851
0.0975732	0.951337	-0.496694	1.04615	0.102402
0.0980741	0.951088	-0.496665	1.04637	0.102953
0.0985751	0.950839	-0.496636	1.0466	0.103504
0.0990759	0.95059	-0.496607	1.04682	0.104055
0.0995768	0.950342	-0.496578	1.04704	0.104607
0.100078	0.950093	-0.496548	1.04726	0.105159
0.100578	0.949844	-0.496519	1.04748	0.105711
0.101079	0.949596	-0.496489	1.0477	0.106263
0.10158	0.949347	-0.496459	1.04793	0.106816
0.10208	0.949099	-0.496429	1.04815	0.107368
0.102581	0.94885	-0.496399	1.04837	0.107921
0.103082	0.948602	-0.496369	1.04859	0.108475
0.103582	0.948353	-0.496339	1.04881	0.109028
0.104083	0.948105	-0.496308	1.04903	0.109582
0.104583	0.947856	-0.496278	1.04925	0.110135
0.105084	0.947608	-0.496247	1.04947	0.110689
0.105584	0.94736	-0.496216	1.04969	0.111244
0.106084	0.947112	-0.496185	1.04991	0.111798
0.106585	0.946863	-0.496154	1.05013	0.112353
0.107085	0.946615	-0.496123	1.05034	0.112908
0.107585	0.946367	-0.496092	1.05056	0.113463
0.108085	0.946119	-0.496061	1.05078	0.114018
0.108585	0.945871	-0.496029	1.051	0.114574
0.109085	0.945623	-0.495998	1.05122	0.11513
0.109585	0.945375	-0.495966	1.05144	0.115686
0.110085	0.945127	-0.495934	1.05165	0.116242
0.110585	0.944879	-0.495902	1.05187	0.116798
0.111085	0.944631	-0.49587	1.05209	0.117355
0.111585	0.944383	-0.495838	1.05231	0.117912
0.112085	0.944135	-0.495805	1.05252	0.118469
0.112585	0.943887	-0.495773	1.05274	0.119026
0.113085	0.94364	-0.49574	1.05296	0.119584
0.113584	0.943392	-0.495708	1.05317	0.120141
0.114084	0.943144	-0.495675	1.05339	0.120699
0.114584	0.942897	-0.495642	1.05361	0.121257
0.115083	0.942649	-0.495609	1.05382	0.121816
0.115583	0.942401	-0.495576	1.05404	0.122374
0.116082	0.942154	-0.495543	1.05425	0.122933
0.116582	0.941906	-0.495509	1.05447	0.123492
0.117081	0.941659	-0.495476	1.05469	0.124051
0.117581	0.941411	-0.495442	1.0549	0.124611
0.11808	0.941164	-0.495408	1.05512	0.125171
0.11858	0.940917	-0.495375	1.05533	0.12573
0.119079	0.940669	-0.495341	1.05554	0.126291
0.119578	0.940422	-0.495306	1.05576	0.126851
0.120077	0.940175	-0.495272	1.05597	0.127411
